Distance_(pixels),Gray_Value
1558,74.707
1559,75.309
1560,76.309
1561,77.210
1562,78.109
1563,79.420
1564,80.783
1565,82.158
1566,83.624
1567,85.290
1568,87.064
1569,89.008
1570,90.803
1571,92.909
1572,95.100
1573,96.872
1574,98.733
1575,100.263
1576,102.079
1577,103.451
1578,104.683
1579,105.751
1580,106.765
1581,107.220
1582,107.667
1583,107.645
1584,107.407
1585,106.788
1586,106.253
1587,105.476
1588,104.711
1589,104.069
1590,103.506
1591,102.920
1592,102.545
1593,102.166
1594,102.136
1595,102.029
1596,102.010
1597,101.956
1598,102.124
1599,102.224
1600,102.019
1601,102.068
1602,101.934
1603,101.982
1604,101.672
1605,101.241
1606,100.427
1607,99.661
1608,98.715
1609,97.656
1610,96.435
1611,95.513
1612,94.693
1613,93.437
1614,92.362
1615,91.026
1616,89.835
1617,88.909
1618,87.392
1619,86.232
1620,84.725
1621,83.540
1622,82.053
1623,80.896
1624,79.372
1625,78.290
1626,76.987
1627,75.799
1628,74.677
1629,73.720
1630,72.980
1631,72.369
1632,71.665
1633,71.390
1634,71.375
1635,71.360
1636,71.417
1637,71.772
1638,72.302
1639,72.888
1640,73.400
1641,74.435
1642,75.054
1643,76.144
1644,76.810
1645,77.620
1646,78.860
1647,79.774
1648,80.736
1649,81.791
1650,82.721
1651,83.590
1652,84.324
1653,85.014
1654,85.766
1655,86.704
1656,87.481
1657,88.356
1658,88.720
1659,89.083
1660,89.378
1661,89.408
1662,89.502
1663,89.762
1664,89.759
1665,89.815
1666,89.826
1667,89.796
1668,89.879
1669,90.228
1670,90.558
1671,90.849
1672,91.273
1673,91.666
1674,92.299
1675,93.194
1676,94.000
1677,94.902
1678,95.430
1679,96.178
1680,97.094
1681,97.605
1682,98.257
1683,99.350
1684,100.003
1685,100.762
1686,101.550
1687,102.189
1688,102.558
1689,102.611
1690,102.832
1691,102.850
1692,102.540
1693,102.256
1694,101.874
1695,101.421
1696,100.492
1697,99.770
1698,98.721
1699,97.478
1700,96.356
1701,94.696
1702,93.085
1703,91.664
1704,89.981
1705,88.420
1706,87.299
1707,85.796
1708,85.024
1709,84.087
1710,83.205
1711,82.125
1712,81.653
1713,80.979
1714,80.426
1715,80.034
1716,79.463
1717,78.934
1718,78.501
1719,77.812
1720,77.387
1721,76.560
1722,75.671
1723,74.545
1724,72.990
1725,71.924
1726,70.493
1727,68.670
1728,67.065
1729,65.540
1730,64.043
1731,62.473
1732,61.348
1733,60.144
1734,59.144
1735,58.552
1736,57.987
1737,57.933
1738,57.950
1739,58.048
1740,58.458
1741,59.409
1742,60.195
1743,61.532
1744,62.864
1745,64.326
1746,66.223
1747,67.621
1748,69.254
1749,70.661
1750,72.310
1751,73.576
1752,74.576
1753,75.397
1754,75.783
1755,76.113
1756,76.333
1757,76.240
1758,75.760
1759,75.714
1760,75.406
1761,75.179
1762,74.914
1763,74.982
1764,75.277
1765,75.345
1766,75.694
1767,76.069
1768,76.607
1769,77.274
1770,77.835
1771,78.680
1772,79.359
1773,80.040
1774,81.066
1775,81.641
1776,82.229
1777,82.911
1778,83.555
1779,83.970
1780,84.350
1781,84.920
1782,85.277
1783,85.617
1784,85.625
1785,85.632
1786,85.640
1787,85.599
1788,85.226
1789,84.666
1790,84.566
1791,83.903
1792,83.234
1793,82.496
1794,81.536
1795,80.815
1796,79.841
1797,78.980
1798,77.728
1799,76.740
1800,75.836
1801,74.549
1802,73.240
1803,72.203
1804,71.053
1805,69.823
1806,68.691
1807,67.633
1808,66.419
1809,65.242
1810,64.106
1811,63.394
1812,62.555
1813,61.883
1814,61.393
1815,61.037
1816,60.708
1817,60.580
1818,60.549
1819,60.412
1820,60.200
1821,60.217
1822,60.418
1823,60.367
1824,59.940
1825,59.019
1826,58.635
1827,57.956
1828,57.168
1829,55.901
1830,54.831
1831,53.459
1832,51.923
1833,51.207
1834,50.256
1835,49.544
1836,48.686
1837,48.667
1838,48.671
1839,48.758
1840,49.214
1841,50.121
1842,51.129
1843,52.236
1844,53.616
1845,55.261
1846,56.744
1847,58.516
1848,60.051
1849,61.413
1850,62.861
1851,64.072
1852,65.237
1853,66.360
