Distance_(pixels),Gray_Value
1433,67.582
1434,69.025
1435,71.502
1436,74.274
1437,77.465
1438,80.971
1439,84.631
1440,88.346
1441,91.935
1442,94.990
1443,97.680
1444,99.642
1445,100.836
1446,101.199
1447,101.360
1448,101.394
1449,100.954
1450,100.111
1451,98.870
1452,97.282
1453,95.506
1454,93.235
1455,90.528
1456,87.290
1457,83.809
1458,80.079
1459,76.292
1460,73.135
1461,70.582
1462,68.433
1463,66.270
1464,64.264
1465,62.385
1466,60.994
1467,59.997
1468,59.497
1469,59.236
1470,59.638
1471,60.649
1472,61.763
1473,63.241
1474,64.979
1475,66.749
1476,68.359
1477,69.592
1478,70.362
1479,70.923
1480,71.289
1481,71.326
1482,71.015
1483,70.326
1484,69.438
1485,68.162
1486,66.969
1487,65.569
1488,64.224
1489,62.485
1490,60.470
1491,58.436
1492,56.434
1493,54.146
1494,51.827
1495,49.669
1496,47.596
1497,45.643
1498,44.117
1499,42.921
1500,42.029
1501,41.517
1502,41.447
1503,41.544
1504,42.041
1505,43.109
1506,44.755
1507,46.595
1508,48.672
1509,51.002
1510,53.202
1511,55.457
1512,57.589
1513,59.599
1514,61.542
1515,63.171
1516,64.260
1517,65.070
1518,65.843
1519,66.406
1520,66.773
1521,66.545
1522,65.566
1523,64.298
1524,62.823
1525,61.423
1526,59.540
1527,57.435
1528,54.933
1529,52.717
1530,50.884
1531,49.505
1532,48.462
1533,47.743
1534,47.070
1535,46.914
1536,46.976
1537,47.891
1538,49.882
1539,51.909
1540,53.964
1541,56.227
1542,58.763
1543,62.062
1544,65.392
1545,68.486
1546,71.139
1547,73.266
1548,75.251
1549,77.265
1550,78.845
1551,79.829
1552,80.571
1553,80.942
1554,80.773
1555,80.269
1556,80.013
1557,79.622
1558,78.560
1559,76.393
1560,73.392
1561,70.034
1562,66.319
1563,62.280
1564,58.176
1565,54.428
1566,51.354
1567,48.941
1568,46.896
1569,45.133
1570,43.721
1571,42.502
1572,41.944
1573,42.046
1574,43.006
1575,44.704
1576,47.115
1577,49.864
1578,53.129
1579,56.549
1580,59.684
1581,62.410
1582,64.583
1583,66.229
1584,67.814
1585,69.374
1586,70.609
1587,71.415
1588,71.795
1589,71.802
1590,71.516
1591,70.935
1592,69.930
1593,68.342
1594,66.376
1595,64.139
1596,61.343
1597,58.415
1598,55.372
1599,52.001
1600,48.565
1601,45.295
1602,42.237
1603,39.247
1604,36.578
1605,34.462
1606,33.041
1607,32.357
1608,32.148
